t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
21.1500,23.59568,14.36875,0.51337,23.97370,13.60241,0.44923,23.58159,14.34453,0.50635,6.210558e-03,5.865728e-03,9.802000e-05,1.14200,-0.05413,0.50712,3,3.89420
21.2000,23.64533,14.39674,0.51337,24.02549,13.62738,0.44519,23.63151,14.37308,0.50285,6.219385e-03,5.874159e-03,9.802000e-05,1.15000,-0.08083,0.51618,3,3.92760
21.2500,23.69498,14.42474,0.51337,24.07782,13.65234,0.44603,23.68223,14.40115,0.50379,6.228245e-03,5.882688e-03,9.802000e-05,1.15950,0.01676,0.50643,3,3.91632
21.3000,23.74464,14.45273,0.51337,24.12850,13.67658,0.44448,23.73108,14.42889,0.50276,6.236989e-03,5.890840e-03,9.802000e-05,1.12350,-0.03092,0.51531,3,3.93094
21.3500,23.79429,14.48072,0.51337,24.17996,13.70108,0.44347,23.78065,14.45703,0.50230,6.245787e-03,5.899164e-03,9.802000e-05,1.14000,-0.02035,0.51593,3,3.99205
21.4000,23.84394,14.50872,0.51337,24.23253,13.72606,0.44240,23.83161,14.48514,0.50131,6.254663e-03,5.907740e-03,9.802000e-05,1.16400,-0.02125,0.50304,3,3.99649
21.4500,23.89359,14.53671,0.51337,24.28393,13.75041,0.44320,23.88148,14.51249,0.50211,6.263454e-03,5.916037e-03,9.802000e-05,1.13750,0.01590,0.50238,3,4.05651
21.5000,23.94325,14.56470,0.51337,24.33481,13.77456,0.44701,23.93020,14.54076,0.50688,6.272209e-03,5.924219e-03,9.802000e-05,1.12650,0.07619,0.53034,3,4.08777
21.5500,23.99290,14.59270,0.51337,24.38655,13.79936,0.45154,23.98058,14.56822,0.51108,6.281027e-03,5.932626e-03,9.802000e-05,1.14750,0.09056,0.50310,3,4.19195
21.6000,24.04255,14.62069,0.51337,24.43682,13.82374,0.44850,24.02897,14.59617,0.50855,6.289743e-03,5.940724e-03,9.802000e-05,1.11750,-0.06080,0.52103,3,4.07097
21.6500,24.09220,14.64868,0.51337,24.48778,13.84826,0.44732,24.07797,14.62442,0.50797,6.298505e-03,5.948961e-03,9.802000e-05,1.13100,-0.02349,0.52237,2,4.20106
21.7000,24.14186,14.67668,0.51337,24.53967,13.87316,0.44938,24.12827,14.65237,0.50999,6.307334e-03,5.957405e-03,9.802000e-05,1.15100,0.04117,0.50907,2,4.24385
21.7500,24.19151,14.70467,0.51337,24.59078,13.89781,0.44971,24.17756,14.68051,0.51068,6.316108e-03,5.965684e-03,9.802000e-05,1.13500,0.00668,0.51955,2,4.20671
21.8000,24.24116,14.73266,0.51337,24.64092,13.92201,0.45096,24.22630,14.70742,0.51168,6.324811e-03,5.973740e-03,9.802000e-05,1.11350,0.02490,0.50554,2,4.26165
21.8500,24.29081,14.76066,0.51337,24.69193,13.94671,0.44834,24.27553,14.73550,0.50933,6.333579e-03,5.982005e-03,9.802000e-05,1.13350,-0.05238,0.51600,2,4.38691
21.9000,24.34047,14.78865,0.51337,24.74222,13.97090,0.44763,24.32382,14.76347,0.50925,6.342292e-03,5.990085e-03,9.802000e-05,1.11600,-0.01415,0.52455,2,4.35055
21.9500,24.39012,14.81664,0.51337,24.79389,13.99571,0.44699,24.37366,14.79180,0.50892,6.351104e-03,5.998483e-03,9.802000e-05,1.14650,-0.01284,0.51662,2,4.41624
22.0000,24.43977,14.84464,0.51337,24.84579,14.02059,0.45105,24.42359,14.82042,0.51346,6.359931e-03,6.006928e-03,9.802000e-05,1.15100,0.08116,0.52524,2,4.50365
22.0500,24.48942,14.87263,0.51337,24.89698,14.04538,0.44930,24.47292,14.84873,0.51202,6.368709e-03,6.015236e-03,9.802000e-05,1.13750,-0.03492,0.51959,2,4.49130
22.1000,24.53908,14.90062,0.51337,24.94949,14.07070,0.44324,24.52377,14.87725,0.50591,6.377583e-03,6.023840e-03,9.802000e-05,1.16600,-0.12135,0.50490,2,4.47965
22.1500,24.58873,14.92862,0.51337,25.00170,14.09549,0.43995,24.57388,14.90607,0.50329,6.386429e-03,6.032335e-03,9.802000e-05,1.15600,-0.06578,0.51969,2,4.51448
22.2000,24.63838,14.95661,0.51337,25.05423,14.12021,0.44458,24.62445,14.93457,0.50833,6.395294e-03,6.040880e-03,9.802000e-05,1.16100,0.09258,0.51826,2,4.65213
22.2500,24.68803,14.98460,0.51337,25.10593,14.14485,0.44321,24.67443,14.96255,0.50705,6.404105e-03,6.049268e-03,9.802000e-05,1.14550,-0.02721,0.50911,2,4.63063
22.3000,24.73769,15.01260,0.51337,25.15720,14.16918,0.45085,24.72462,14.98907,0.51384,6.412882e-03,6.057545e-03,9.802000e-05,1.13500,0.15278,0.49311,2,4.68646
22.3500,24.78734,15.04059,0.51337,25.20850,14.19402,0.45010,24.77418,15.01722,0.51319,6.421669e-03,6.065881e-03,9.802000e-05,1.14000,-0.01513,0.51584,2,4.73299
22.4000,24.83699,15.06858,0.51337,25.25956,14.21869,0.45179,24.82358,15.04505,0.51488,6.430436e-03,6.074154e-03,9.802000e-05,1.13400,0.03385,0.51475,2,4.79052
22.4500,24.88664,15.09658,0.51337,25.31106,14.24368,0.45252,24.87330,15.07343,0.51577,6.439239e-03,6.082543e-03,9.802000e-05,1.14500,0.01466,0.51952,2,4.81391
22.5000,24.93629,15.12457,0.51337,25.36125,14.26808,0.45223,24.92198,15.10070,0.51527,6.447944e-03,6.090631e-03,9.802000e-05,1.11600,-0.00585,0.51025,2,4.81573
22.5500,24.98595,15.15256,0.51337,25.41236,14.29291,0.45209,24.97155,15.12848,0.51495,6.456718e-03,6.098931e-03,9.802000e-05,1.13650,-0.00271,0.51055,2,4.88692
22.6000,25.03560,15.18056,0.51337,25.46253,14.31728,0.45475,25.02022,15.15573,0.51742,6.465423e-03,6.107013e-03,9.802000e-05,1.11550,0.05308,0.51294,2,4.88779
22.6500,25.08525,15.20855,0.51337,25.51239,14.34165,0.45316,25.06866,15.18282,0.51554,6.474106e-03,6.115040e-03,9.802000e-05,1.11000,-0.03172,0.50825,2,4.97729
22.7000,25.13490,15.23654,0.51337,25.56283,14.36621,0.45491,25.11754,15.21035,0.51718,6.482832e-03,6.123189e-03,9.802000e-05,1.12200,0.03489,0.51452,2,5.02434
22.7500,25.18456,15.26454,0.51337,25.61379,14.39114,0.45632,25.16696,15.23819,0.51843,6.491597e-03,6.131469e-03,9.802000e-05,1.13450,0.02830,0.51439,2,5.04689
22.8000,25.23421,15.29253,0.51337,25.66466,14.41611,0.45764,25.21665,15.26544,0.51905,6.500357e-03,6.139740e-03,9.802000e-05,1.13350,0.02626,0.50223,2,5.08100
22.8500,25.28386,15.32052,0.51337,25.71701,14.44189,0.45716,25.26733,15.29437,0.51857,6.509227e-03,6.148359e-03,9.802000e-05,1.16700,-0.00956,0.51832,2,5.13303
22.9000,25.33351,15.34852,0.51337,25.76876,14.46735,0.45886,25.31776,15.32235,0.51977,6.518054e-03,6.156838e-03,9.802000e-05,1.15350,0.03411,0.50757,3,5.23071
22.9500,25.38317,15.37651,0.51337,25.82080,14.49306,0.45409,25.36822,15.35105,0.51489,6.526905e-03,6.165396e-03,9.802000e-05,1.16100,-0.09542,0.51207,3,5.22288
23.0000,25.43282,15.40450,0.51337,25.87167,14.51789,0.45742,25.41759,15.37873,0.51806,6.535665e-03,6.173649e-03,9.802000e-05,1.13200,0.06651,0.51428,2,5.25315
23.0500,25.48247,15.43250,0.51337,25.92445,14.54387,0.45807,25.46895,15.40741,0.51835,6.544569e-03,6.182366e-03,9.802000e-05,1.17650,0.01310,0.50931,2,5.31321
23.1000,25.53212,15.46049,0.51337,25.97530,14.56894,0.46056,25.51868,15.43464,0.52013,6.553332e-03,6.190644e-03,9.802000e-05,1.13400,0.04975,0.50284,2,5.25412
23.1500,25.58178,15.48848,0.51337,26.02616,14.59418,0.45929,25.56801,15.46276,0.51877,6.562098e-03,6.198938e-03,9.802000e-05,1.13550,-0.02531,0.51663,2,5.20536
23.2000,25.63143,15.51648,0.51337,26.07790,14.61977,0.46044,25.61854,15.49067,0.51934,6.570929e-03,6.207428e-03,9.802000e-05,1.15450,0.02290,0.50512,2,5.16373
23.2500,25.68108,15.54447,0.51337,26.12930,14.64526,0.46013,25.66870,15.51851,0.51851,6.579736e-03,6.215847e-03,9.802000e-05,1.14750,-0.00615,0.50583,2,5.17895
23.3000,25.73073,15.57246,0.51337,26.18051,14.67064,0.45430,25.71825,15.54700,0.51281,6.588530e-03,6.224217e-03,9.802000e-05,1.14300,-0.11672,0.51612,2,5.15129
23.3500,25.78039,15.60046,0.51337,26.23182,14.69570,0.44839,25.76803,15.57497,0.50687,6.597325e-03,6.232572e-03,9.802000e-05,1.14200,-0.11808,0.50595,2,5.12549
23.4000,25.83004,15.62845,0.51337,26.28307,14.72035,0.44748,25.81678,15.60430,0.50737,6.606112e-03,6.240874e-03,9.802000e-05,1.13750,-0.01832,0.54197,2,5.09966
23.4500,25.87969,15.65645,0.51337,26.33286,14.74425,0.44363,25.86461,15.63192,0.50416,6.614790e-03,6.248831e-03,9.802000e-05,1.10450,-0.07699,0.51997,2,5.13578
23.5000,25.92934,15.68444,0.51337,26.38495,14.76900,0.44725,25.91447,15.66092,0.50873,6.623631e-03,6.257297e-03,9.802000e-05,1.15350,0.07253,0.53172,2,5.09156
23.5500,25.97900,15.71243,0.51337,26.43612,14.79355,0.44687,25.96403,15.68856,0.50834,6.632407e-03,6.265575e-03,9.802000e-05,1.13500,-0.00764,0.50833,2,4.93715
23.6000,26.02865,15.74043,0.51337,26.48653,14.81770,0.44319,26.01236,15.71667,0.50540,6.641129e-03,6.273674e-03,9.802000e-05,1.11800,-0.07363,0.52349,2,5.00338
23.6500,26.07830,15.76842,0.51337,26.53881,14.84252,0.44804,26.06270,15.74521,0.51069,6.649981e-03,6.282183e-03,9.802000e-05,1.15750,0.09706,0.52126,2,4.99212
23.7000,26.12795,15.79641,0.51337,26.58958,14.86692,0.44626,26.11206,15.77234,0.50858,6.658728e-03,6.290374e-03,9.802000e-05,1.12650,-0.03558,0.50046,2,4.89556
23.7500,26.17761,15.82441,0.51337,26.64208,14.89204,0.44264,26.16258,15.80125,0.50542,6.667599e-03,6.298954e-03,9.802000e-05,1.16400,-0.07252,0.51690,2,4.95996
23.8000,26.22726,15.85240,0.51337,26.69313,14.91624,0.44537,26.21174,15.82910,0.50855,6.676362e-03,6.307175e-03,9.802000e-05,1.13000,0.05463,0.51848,2,4.87775
23.8500,26.27691,15.88039,0.51337,26.74525,14.94112,0.44348,26.26222,15.85715,0.50662,6.685204e-03,6.315662e-03,9.802000e-05,1.15500,-0.03767,0.50526,3,4.90295
23.9000,26.32656,15.90839,0.51337,26.79622,14.96533,0.43794,26.31143,15.88475,0.50125,6.693961e-03,6.323869e-03,9.802000e-05,1.12850,-0.11090,0.50566,2,4.89528
23.9500,26.37622,15.93638,0.51337,26.84863,14.98987,0.43579,26.36228,15.91240,0.49897,6.702817e-03,6.332375e-03,9.802000e-05,1.15750,-0.04303,0.49568,2,4.84680
24.0000,26.42587,15.96437,0.51337,26.90019,15.01388,0.43524,26.41169,15.94057,0.49920,6.711610e-03,6.340669e-03,9.802000e-05,1.13750,-0.01088,0.51837,2,4.80901
24.0500,26.47552,15.99237,0.51337,26.95094,15.03748,0.43175,26.46100,15.96706,0.49546,6.720345e-03,6.348774e-03,9.802000e-05,1.11950,-0.06992,0.48940,2,4.75031
24.1000,26.52517,16.02036,0.51337,27.00290,15.06142,0.43003,26.51060,15.99554,0.49479,6.729162e-03,6.357133e-03,9.802000e-05,1.14400,-0.03442,0.52064,2,4.79650
24.1500,26.57483,16.04835,0.51337,27.05541,15.08550,0.42906,26.56125,16.02333,0.49412,6.738016e-03,6.365612e-03,9.802000e-05,1.15550,-0.01936,0.50126,2,4.71629
24.2000,26.62448,16.07635,0.51337,27.10518,15.10827,0.42523,26.60863,16.05072,0.49146,6.746677e-03,6.373449e-03,9.802000e-05,1.09450,-0.07666,0.52028,2,4.72004
24.2500,26.67413,16.10434,0.51337,27.15664,15.13158,0.42578,26.65769,16.07873,0.49312,6.755453e-03,6.381656e-03,9.802000e-05,1.13000,0.01108,0.52028,2,4.73269
24.3000,26.72378,16.13233,0.51337,27.20880,15.15524,0.42627,26.70812,16.10589,0.49365,6.764276e-03,6.390028e-03,9.802000e-05,1.14550,0.00984,0.49453,2,4.71716
24.3500,26.77344,16.16033,0.51337,27.26064,15.17877,0.42289,26.75752,16.13417,0.49133,6.773077e-03,6.398327e-03,9.802000e-05,1.13850,-0.06773,0.51757,2,4.67679
24.4000,26.82309,16.18832,0.51337,27.31220,15.20198,0.42498,26.80662,16.16221,0.49455,6.781856e-03,6.406545e-03,9.802000e-05,1.13100,0.04196,0.52200,2,4.70422
24.4500,26.87274,16.21631,0.51337,27.36381,15.22534,0.42998,26.85604,16.18990,0.50020,6.790638e-03,6.414787e-03,9.802000e-05,1.13300,0.09995,0.51625,2,4.61204
24.5000,26.92239,16.24431,0.51337,27.41599,15.24926,0.42714,26.90559,16.21892,0.49859,6.799463e-03,6.423193e-03,9.802000e-05,1.14800,-0.05677,0.52849,2,4.64554
24.5500,26.97205,16.27230,0.51337,27.46814,15.27300,0.42541,26.95562,16.24684,0.49728,6.808283e-03,6.431577e-03,9.802000e-05,1.14600,-0.03459,0.50774,2,4.69647
24.6000,27.02170,16.30029,0.51337,27.52054,15.29674,0.42283,27.00586,16.27487,0.49518,6.817118e-03,6.440007e-03,9.802000e-05,1.15050,-0.05164,0.50703,2,4.53099
24.6500,27.07135,16.32829,0.51337,27.57254,15.32014,0.42337,27.05564,16.30268,0.49631,6.825923e-03,6.448330e-03,9.802000e-05,1.14050,0.01087,0.51053,2,4.54417
24.7000,27.12100,16.35628,0.51337,27.62440,15.34351,0.42604,27.10551,16.33003,0.49919,6.834718e-03,6.456622e-03,9.802000e-05,1.13750,0.05341,0.50446,2,4.61971
24.7500,27.17066,16.38427,0.51337,27.67635,15.36709,0.42544,27.15522,16.35801,0.49914,6.843521e-03,6.464955e-03,9.802000e-05,1.14100,-0.01213,0.51271,2,4.57041
24.8000,27.22031,16.41227,0.51337,27.72838,15.39066,0.42121,27.20521,16.38567,0.49516,6.852329e-03,6.473303e-03,9.802000e-05,1.14250,-0.08460,0.50132,2,4.56542
24.8500,27.26996,16.44026,0.51337,27.77987,15.41373,0.41990,27.25448,16.41316,0.49441,6.861096e-03,6.481500e-03,9.802000e-05,1.12850,-0.02616,0.50815,2,4.60490
24.9000,27.31961,16.46825,0.51337,27.83183,15.43693,0.42230,27.30386,16.44145,0.49787,6.869894e-03,6.489796e-03,9.802000e-05,1.13800,0.04799,0.52366,2,4.51261
24.9500,27.36927,16.49625,0.51337,27.88341,15.46011,0.42254,27.35302,16.46940,0.49888,6.878667e-03,6.498021e-03,9.802000e-05,1.13100,0.00488,0.51778,2,4.56122
25.0000,27.41892,16.52424,0.51337,27.93547,15.48351,0.42200,27.40260,16.49769,0.49915,6.887471e-03,6.506359e-03,9.802000e-05,1.14150,-0.01080,0.51887,1,4.51315
25.0500,27.46857,16.55223,0.51337,27.98826,15.50722,0.42322,27.45323,16.52573,0.50064,6.896326e-03,6.514866e-03,9.802000e-05,1.15750,0.02441,0.50743,2,4.47540
25.1000,27.51822,16.58023,0.51337,28.03992,15.53048,0.41406,27.50234,16.55398,0.49235,6.905102e-03,6.523116e-03,9.802000e-05,1.13300,-0.18328,0.51362,2,4.58256
25.1500,27.56788,16.60822,0.51337,28.09219,15.55346,0.41059,27.55245,16.58135,0.48919,6.913914e-03,6.531452e-03,9.802000e-05,1.14200,-0.06939,0.49678,2,4.56771
25.2000,27.61753,16.63621,0.51337,28.14445,15.57621,0.41434,27.60269,16.60829,0.49306,6.922723e-03,6.539765e-03,9.802000e-05,1.14000,0.07494,0.49608,2,4.49203
25.2500,27.66718,16.66421,0.51337,28.19684,15.59925,0.41166,27.65250,16.63646,0.49127,6.931542e-03,6.548129e-03,9.802000e-05,1.14450,-0.05350,0.51288,2,4.57453
25.3000,27.71683,16.69220,0.51337,28.24919,15.62210,0.41168,27.70255,16.66399,0.49176,6.940357e-03,6.556470e-03,9.802000e-05,1.14250,0.00037,0.50339,2,4.47872
25.3500,27.76649,16.72019,0.51337,28.30097,15.64471,0.41131,27.75202,16.69129,0.49190,6.949132e-03,6.564680e-03,9.802000e-05,1.13000,-0.00742,0.50436,2,4.53340
25.4000,27.81614,16.74819,0.51337,28.35287,15.66735,0.40985,27.80124,16.71930,0.49147,6.957914e-03,6.572916e-03,9.802000e-05,1.13250,-0.02926,0.51686,2,4.50951
25.4500,27.86579,16.77618,0.51337,28.40451,15.68979,0.40889,27.84989,16.74767,0.49198,6.966677e-03,6.581082e-03,9.802000e-05,1.12600,-0.01923,0.52801,2,4.48551
25.5000,27.91544,16.80417,0.51337,28.45672,15.71241,0.40971,27.89946,16.77561,0.49368,6.975477e-03,6.589377e-03,9.802000e-05,1.13800,0.01658,0.51498,2,4.48773
25.5500,27.96510,16.83217,0.51337,28.50930,15.73524,0.40864,27.94917,16.80418,0.49375,6.984301e-03,6.597763e-03,9.802000e-05,1.14650,-0.02140,0.52187,2,4.50897
25.6000,28.01475,16.86016,0.51337,28.56222,15.75816,0.40812,27.99924,16.83284,0.49431,6.993147e-03,6.606223e-03,9.802000e-05,1.15350,-0.01058,0.52080,2,4.47547
25.6500,28.06440,16.88815,0.51337,28.61369,15.78042,0.41230,28.04805,16.86045,0.49932,7.001893e-03,6.614346e-03,9.802000e-05,1.12150,0.08376,0.51950,2,4.48532
25.7000,28.11405,16.91615,0.51337,28.66537,15.80302,0.41693,28.09731,16.88793,0.50434,7.010654e-03,6.622542e-03,9.802000e-05,1.12800,0.09259,0.51385,2,4.50172
25.7500,28.16371,16.94414,0.51337,28.71774,15.82621,0.41678,28.14702,16.91640,0.50483,7.019465e-03,6.630928e-03,9.802000e-05,1.14550,-0.00306,0.52063,1,4.54136
25.8000,28.21336,16.97213,0.51337,28.76995,15.84933,0.42084,28.19650,16.94492,0.50963,7.028264e-03,6.639278e-03,9.802000e-05,1.14200,0.08125,0.52778,1,4.54917
25.8500,28.26301,17.00013,0.51337,28.82179,15.87253,0.41952,28.24588,16.97300,0.50861,7.037039e-03,6.647569e-03,9.802000e-05,1.13600,-0.02653,0.51600,1,4.53270
25.9000,28.31266,17.02812,0.51337,28.87344,15.89556,0.41834,28.29542,17.00027,0.50721,7.045799e-03,6.655807e-03,9.802000e-05,1.13100,-0.02343,0.50178,1,4.51992
25.9500,28.36232,17.05611,0.51337,28.92557,15.91874,0.41819,28.34490,17.02870,0.50764,7.054592e-03,6.664148e-03,9.802000e-05,1.14100,-0.00306,0.52195,1,4.57801
26.0000,28.41197,17.08411,0.51337,28.97782,15.94196,0.41796,28.39459,17.05698,0.50781,7.063394e-03,6.672516e-03,9.802000e-05,1.14350,-0.00469,0.51767,1,4.50006
26.0500,28.46162,17.11210,0.51337,29.03103,15.96559,0.41710,28.44517,17.08585,0.50741,7.072262e-03,6.681105e-03,9.802000e-05,1.16450,-0.01720,0.51852,1,4.57410
26.1000,28.51127,17.14010,0.51337,29.08303,15.98863,0.41556,28.49474,17.11373,0.50607,7.081045e-03,6.689409e-03,9.802000e-05,1.13750,-0.03076,0.51097,1,4.54676
26.1500,28.56093,17.16809,0.51337,29.13492,16.01153,0.42064,28.54461,17.14076,0.51077,7.089820e-03,6.697681e-03,9.802000e-05,1.13450,0.10167,0.50144,1,4.60233
26.2000,28.61058,17.19608,0.51337,29.18691,16.03479,0.42244,28.59440,17.16842,0.51242,7.098604e-03,6.706005e-03,9.802000e-05,1.13900,0.03594,0.50873,1,4.59640
26.2500,28.66023,17.22408,0.51337,29.23910,16.05825,0.42085,28.64406,17.19685,0.51114,7.107404e-03,6.714388e-03,9.802000e-05,1.14450,-0.03172,0.51868,1,4.59975
26.3000,28.70988,17.25207,0.51337,29.29097,16.08147,0.41950,28.69387,17.22420,0.50942,7.116180e-03,6.722686e-03,9.802000e-05,1.13650,-0.02707,0.50036,1,4.63985
26.3500,28.75954,17.28006,0.51337,29.34319,16.10475,0.41563,28.74355,17.25251,0.50590,7.124980e-03,6.731055e-03,9.802000e-05,1.14350,-0.07745,0.51453,1,4.62990
26.4000,28.80919,17.30806,0.51337,29.39506,16.12765,0.41285,28.79277,17.28067,0.50368,7.133754e-03,6.739321e-03,9.802000e-05,1.13400,-0.05548,0.51742,1,4.62328
26.4500,28.85884,17.33605,0.51337,29.44670,16.15027,0.41396,28.84195,17.30824,0.50508,7.142509e-03,6.747517e-03,9.802000e-05,1.12750,0.02223,0.51218,1,4.61118
26.5000,28.90849,17.36404,0.51337,29.49934,16.17339,0.41365,28.89197,17.33660,0.50521,7.151335e-03,6.755950e-03,9.802000e-05,1.15000,-0.00638,0.51609,1,4.64981
26.5500,28.95815,17.39204,0.51337,29.55257,16.19676,0.41768,28.94274,17.36491,0.50939,7.160201e-03,6.764514e-03,9.802000e-05,1.16250,0.08067,0.51300,1,4.68692
26.6000,29.00780,17.42003,0.51337,29.60476,16.21992,0.41987,28.99272,17.39252,0.51139,7.168997e-03,6.772868e-03,9.802000e-05,1.14200,0.04385,0.50667,1,4.63368
26.6500,29.05745,17.44802,0.51337,29.65733,16.24339,0.41822,29.04245,17.42157,0.51044,7.177822e-03,6.781323e-03,9.802000e-05,1.15150,-0.03304,0.52777,1,4.70619
26.7000,29.10710,17.47602,0.51337,29.71047,16.26701,0.41779,29.09337,17.44964,0.50974,7.186685e-03,6.789899e-03,9.802000e-05,1.16300,-0.00866,0.50313,1,4.70925
26.7500,29.15676,17.50401,0.51337,29.76264,16.29016,0.41700,29.14323,17.47742,0.50889,7.195479e-03,6.798248e-03,9.802000e-05,1.14150,-0.01565,0.50733,1,4.68086
26.8000,29.20641,17.53200,0.51337,29.81404,16.31294,0.41339,29.19189,17.50561,0.50594,7.204220e-03,6.806418e-03,9.802000e-05,1.12450,-0.07225,0.52200,1,4.70321
26.8500,29.25606,17.56000,0.51337,29.86631,16.33586,0.41335,29.24158,17.53370,0.50625,7.213018e-03,6.814763e-03,9.802000e-05,1.14150,-0.00079,0.51479,1,4.78532
26.9000,29.30571,17.58799,0.51337,29.91817,16.35861,0.41324,29.29086,17.56159,0.50649,7.221787e-03,6.823014e-03,9.802000e-05,1.13250,-0.00224,0.51520,1,4.77057
26.9500,29.35537,17.61598,0.51337,29.96906,16.38093,0.41113,29.33934,17.58877,0.50456,7.230489e-03,6.831044e-03,9.802000e-05,1.11150,-0.04213,0.50900,1,4.80582
27.0000,29.40502,17.64398,0.51337,30.02129,16.40370,0.40867,29.38904,17.61662,0.50235,7.239282e-03,6.839366e-03,9.802000e-05,1.13950,-0.04933,0.50852,1,4.85005
27.0500,29.45467,17.67197,0.51337,30.07277,16.42599,0.40868,29.43810,17.64384,0.50253,7.248021e-03,6.847502e-03,9.802000e-05,1.12200,0.00026,0.50655,1,4.80317
27.1000,29.50432,17.69996,0.51337,30.12469,16.44847,0.41318,29.48749,17.67142,0.50730,7.256791e-03,6.855738e-03,9.802000e-05,1.13150,0.09000,0.51410,1,4.81743
27.1500,29.55398,17.72796,0.51337,30.17645,16.47117,0.41458,29.53669,17.69927,0.50902,7.265552e-03,6.863968e-03,9.802000e-05,1.13050,0.02799,0.51668,1,4.84135
27.2000,29.60363,17.75595,0.51337,30.22856,16.49410,0.41088,29.58644,17.72693,0.50526,7.274338e-03,6.872284e-03,9.802000e-05,1.13850,-0.07395,0.50372,1,4.85361
27.2500,29.65328,17.78394,0.51337,30.28026,16.51663,0.41650,29.63565,17.75450,0.51109,7.283093e-03,6.880485e-03,9.802000e-05,1.12800,0.11227,0.51648,1,4.94005
27.3000,29.70293,17.81194,0.51337,30.33189,16.53946,0.41282,29.68473,17.78239,0.50764,7.291845e-03,6.888704e-03,9.802000e-05,1.12900,-0.07351,0.51327,1,4.92693
27.3500,29.75259,17.83993,0.51337,30.38359,16.56211,0.40988,29.73383,17.81024,0.50505,7.300602e-03,6.896918e-03,9.802000e-05,1.12900,-0.05871,0.51333,1,4.96346
27.4000,29.80224,17.86792,0.51337,30.43477,16.58435,0.40752,29.78229,17.83792,0.50324,7.309319e-03,6.904993e-03,9.802000e-05,1.11600,-0.04720,0.51690,1,4.98767
27.4500,29.85189,17.89592,0.51337,30.48772,16.60721,0.40826,29.83235,17.86657,0.50467,7.318158e-03,6.913459e-03,9.802000e-05,1.15350,0.01478,0.52143,1,5.02176
27.5000,29.90154,17.92391,0.51337,30.54109,16.63029,0.41268,29.88319,17.89480,0.50918,7.327026e-03,6.922027e-03,9.802000e-05,1.16300,0.08828,0.51153,1,5.01488
27.5500,29.95120,17.95190,0.51337,30.59329,16.65314,0.41428,29.93292,17.92260,0.51079,7.335814e-03,6.930353e-03,9.802000e-05,1.13950,0.03197,0.51120,1,5.00795
27.6000,30.00085,17.97990,0.51337,30.64466,16.67574,0.41655,29.98175,17.95029,0.51327,7.344546e-03,6.938503e-03,9.802000e-05,1.12250,0.04540,0.51836,1,5.09325
27.6500,30.05050,18.00789,0.51337,30.69569,16.69831,0.41488,30.03026,17.97785,0.51174,7.353254e-03,6.946588e-03,9.802000e-05,1.11600,-0.03325,0.51509,1,5.09500
27.7000,30.10015,18.03588,0.51337,30.74726,16.72103,0.41216,30.07904,18.00609,0.50955,7.361999e-03,6.954785e-03,9.802000e-05,1.12700,-0.05447,0.52248,1,5.15621
27.7500,30.14981,18.06388,0.51337,30.79999,16.74408,0.41511,30.12959,18.03361,0.51204,7.370824e-03,6.963231e-03,9.802000e-05,1.15100,0.05906,0.50088,1,5.12984
27.8000,30.19946,18.09187,0.51337,30.85147,16.76677,0.41579,30.17877,18.06090,0.51251,7.379562e-03,6.971408e-03,9.802000e-05,1.12500,0.01362,0.50711,1,5.19353
27.8500,30.24911,18.11986,0.51337,30.90356,16.78977,0.41851,30.22834,18.08893,0.51531,7.388345e-03,6.979731e-03,9.802000e-05,1.13900,0.05433,0.51746,1,5.22908
27.9000,30.29876,18.14786,0.51337,30.95516,16.81272,0.42240,30.27757,18.11661,0.51908,7.397095e-03,6.987958e-03,9.802000e-05,1.12950,0.07788,0.51594,1,5.22527
27.9500,30.34842,18.17585,0.51337,31.00718,16.83610,0.42556,30.32740,18.14432,0.52176,7.405876e-03,6.996303e-03,9.802000e-05,1.14050,0.06310,0.51018,1,5.26520
28.0000,30.39807,18.20384,0.51337,31.05909,16.85963,0.42767,30.37725,18.17195,0.52322,7.414652e-03,7.004646e-03,9.802000e-05,1.14000,0.04215,0.50752,1,5.29048
28.0500,30.44772,18.23184,0.51337,31.11166,16.88359,0.42556,30.42715,18.20108,0.52133,7.423478e-03,7.013150e-03,9.802000e-05,1.15550,-0.04222,0.52658,1,5.29285
28.1000,30.49737,18.25983,0.51337,31.16369,16.90717,0.41988,30.47673,18.22945,0.51559,7.432264e-03,7.021519e-03,9.802000e-05,1.14250,-0.11348,0.51405,1,5.36350
28.1500,30.54703,18.28782,0.51337,31.21572,16.93040,0.41808,30.52628,18.25758,0.51382,7.441047e-03,7.029850e-03,9.802000e-05,1.13950,-0.03597,0.51455,1,5.35385
28.2000,30.59668,18.31582,0.51337,31.26765,16.95347,0.41524,30.57610,18.28491,0.51049,7.449821e-03,7.038148e-03,9.802000e-05,1.13650,-0.05680,0.49850,1,5.41734
28.2500,30.64633,18.34381,0.51337,31.32015,16.97662,0.41606,30.62636,18.31259,0.51102,7.458636e-03,7.046557e-03,9.802000e-05,1.14750,0.01640,0.50389,1,5.42782
