t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
21.3000,23.21399,12.54221,0.48724,23.51341,11.79144,0.41668,23.19804,12.51973,0.47657,6.119298e-03,5.714359e-03,9.802000e-05,1.12350,-0.03092,0.48919,3,5.74157
21.3500,23.26435,12.56889,0.48725,23.56553,11.81451,0.41567,23.24833,12.54657,0.47611,6.128114e-03,5.722664e-03,9.802000e-05,1.14000,-0.02035,0.48981,3,5.67074
21.4000,23.31472,12.59558,0.48725,23.61878,11.83801,0.41460,23.30001,12.57333,0.47512,6.137000e-03,5.731228e-03,9.802000e-05,1.16400,-0.02125,0.47692,3,5.75780
21.4500,23.36509,12.62227,0.48725,23.67083,11.86092,0.41540,23.35058,12.59936,0.47593,6.145811e-03,5.739505e-03,9.802000e-05,1.13750,0.01590,0.47626,3,5.72713
21.5000,23.41545,12.64896,0.48725,23.72237,11.88365,0.41921,23.40002,12.62636,0.48070,6.154588e-03,5.747664e-03,9.802000e-05,1.12650,0.07619,0.50422,3,5.73626
21.5500,23.46582,12.67564,0.48725,23.77477,11.90701,0.42374,23.45111,12.65249,0.48490,6.163422e-03,5.756054e-03,9.802000e-05,1.14750,0.09056,0.47698,3,5.75690
21.6000,23.51619,12.70233,0.48725,23.82571,11.92998,0.42070,23.50021,12.67917,0.48237,6.172164e-03,5.764126e-03,9.802000e-05,1.11750,-0.06080,0.49491,2,5.80316
21.6500,23.56655,12.72902,0.48725,23.87733,11.95307,0.41952,23.54993,12.70613,0.48179,6.180948e-03,5.772341e-03,9.802000e-05,1.13100,-0.02349,0.49625,2,5.81393
21.7000,23.61692,12.75570,0.48725,23.92989,11.97652,0.42158,23.60095,12.73275,0.48381,6.189791e-03,5.780769e-03,9.802000e-05,1.15100,0.04117,0.48295,2,5.79713
21.7500,23.66729,12.78239,0.48725,23.98167,11.99974,0.42191,23.65095,12.75960,0.48451,6.198586e-03,5.789028e-03,9.802000e-05,1.13500,0.00668,0.49343,2,5.82092
21.8000,23.71765,12.80908,0.48725,24.03246,12.02254,0.42316,23.70038,12.78522,0.48551,6.207316e-03,5.797056e-03,9.802000e-05,1.11350,0.02490,0.47942,2,5.84658
21.8500,23.76802,12.83576,0.48725,24.08414,12.04581,0.42054,23.75033,12.81201,0.48316,6.216104e-03,5.805300e-03,9.802000e-05,1.13350,-0.05238,0.48988,3,5.91669
21.9000,23.81839,12.86245,0.48725,24.13507,12.06859,0.41983,23.79933,12.83871,0.48308,6.224843e-03,5.813354e-03,9.802000e-05,1.11600,-0.01415,0.49843,2,5.87335
21.9500,23.86875,12.88914,0.48725,24.18742,12.09196,0.41919,23.84990,12.86572,0.48276,6.233672e-03,5.821734e-03,9.802000e-05,1.14650,-0.01284,0.49050,2,5.88692
22.0000,23.91912,12.91583,0.48725,24.23999,12.11538,0.42325,23.90056,12.89304,0.48730,6.242514e-03,5.830163e-03,9.802000e-05,1.15100,0.08116,0.49912,3,5.96302
22.0500,23.96949,12.94251,0.48725,24.29184,12.13874,0.42150,23.95061,12.92005,0.48586,6.251312e-03,5.838451e-03,9.802000e-05,1.13750,-0.03492,0.49347,2,5.96829
22.1000,24.01985,12.96920,0.48725,24.34504,12.16259,0.41544,24.00219,12.94723,0.47975,6.260196e-03,5.847044e-03,9.802000e-05,1.16600,-0.12135,0.47879,3,5.95424
22.1500,24.07022,12.99589,0.48725,24.39793,12.18592,0.41215,24.05303,12.97473,0.47714,6.269057e-03,5.855524e-03,9.802000e-05,1.15600,-0.06578,0.49357,3,5.95724
22.2000,24.12059,13.02257,0.48725,24.45111,12.20918,0.41678,24.10434,13.00190,0.48217,6.277934e-03,5.864057e-03,9.802000e-05,1.16100,0.09258,0.49214,2,6.04461
22.2500,24.17095,13.04926,0.48725,24.50349,12.23236,0.41541,24.15503,13.02856,0.48090,6.286761e-03,5.872427e-03,9.802000e-05,1.14550,-0.02721,0.48299,2,5.98847
22.3000,24.22132,13.07595,0.48725,24.55541,12.25526,0.42305,24.20589,13.05377,0.48769,6.295559e-03,5.880684e-03,9.802000e-05,1.13500,0.15278,0.46699,2,6.06970
22.3500,24.27169,13.10264,0.48725,24.60738,12.27866,0.42230,24.25617,13.08061,0.48704,6.304364e-03,5.889000e-03,9.802000e-05,1.14000,-0.01513,0.48972,1,6.10101
22.4000,24.32205,13.12932,0.48725,24.65910,12.30190,0.42399,24.30628,13.10714,0.48873,6.313153e-03,5.897252e-03,9.802000e-05,1.13400,0.03385,0.48863,1,6.12364
22.4500,24.37242,13.15601,0.48725,24.71128,12.32546,0.42472,24.35673,13.13421,0.48962,6.321972e-03,5.905623e-03,9.802000e-05,1.14500,0.01466,0.49340,2,6.10303
22.5000,24.42279,13.18270,0.48725,24.76213,12.34845,0.42443,24.40610,13.16020,0.48912,6.330704e-03,5.913684e-03,9.802000e-05,1.11600,-0.00585,0.48413,1,6.00941
22.5500,24.47315,13.20939,0.48725,24.81391,12.37185,0.42429,24.45638,13.18668,0.48881,6.339498e-03,5.921964e-03,9.802000e-05,1.13650,-0.00271,0.48443,2,5.98567
22.6000,24.52352,13.23607,0.48725,24.86474,12.39481,0.42695,24.50574,13.21265,0.49128,6.348229e-03,5.930018e-03,9.802000e-05,1.11550,0.05308,0.48682,2,5.95568
22.6500,24.57389,13.26276,0.48725,24.91526,12.41779,0.42536,24.55487,13.23846,0.48940,6.356941e-03,5.938017e-03,9.802000e-05,1.11000,-0.03172,0.48214,2,5.88562
22.7000,24.62425,13.28945,0.48725,24.96636,12.44094,0.42711,24.60445,13.26470,0.49103,6.365691e-03,5.946141e-03,9.802000e-05,1.12200,0.03489,0.48840,2,5.87417
22.7500,24.67462,13.31613,0.48725,25.01799,12.46444,0.42852,24.65458,13.29125,0.49229,6.374477e-03,5.954401e-03,9.802000e-05,1.13450,0.02830,0.48827,1,5.81562
22.8000,24.72499,13.34282,0.48725,25.06954,12.48799,0.42984,24.70497,13.31719,0.49291,6.383258e-03,5.962650e-03,9.802000e-05,1.13350,0.02626,0.47611,1,5.72505
22.8500,24.77535,13.36951,0.48725,25.12258,12.51231,0.42936,24.75638,13.34479,0.49243,6.392140e-03,5.971258e-03,9.802000e-05,1.16700,-0.00956,0.49220,1,5.74771
22.9000,24.82572,13.39620,0.48725,25.17502,12.53632,0.43106,24.80753,13.37144,0.49363,6.400982e-03,5.979721e-03,9.802000e-05,1.15350,0.03411,0.48145,2,5.59939
22.9500,24.87609,13.42288,0.48725,25.22776,12.56057,0.42629,24.85872,13.39881,0.48875,6.409845e-03,5.988266e-03,9.802000e-05,1.16100,-0.09542,0.48595,2,5.66112
23.0000,24.92645,13.44957,0.48725,25.27929,12.58398,0.42962,24.90879,13.42520,0.49192,6.418626e-03,5.996497e-03,9.802000e-05,1.13200,0.06651,0.48816,2,5.57561
23.0500,24.97682,13.47626,0.48725,25.33277,12.60848,0.43027,24.96088,13.45253,0.49221,6.427539e-03,6.005206e-03,9.802000e-05,1.17650,0.01310,0.48320,1,5.53732
23.1000,25.02719,13.50294,0.48725,25.38431,12.63213,0.43276,25.01131,13.47845,0.49399,6.436323e-03,6.013462e-03,9.802000e-05,1.13400,0.04975,0.47673,1,5.45757
23.1500,25.07755,13.52963,0.48725,25.43585,12.65594,0.43149,25.06136,13.50526,0.49264,6.445109e-03,6.021736e-03,9.802000e-05,1.13550,-0.02531,0.49052,2,5.41584
23.2000,25.12792,13.55632,0.48725,25.48828,12.68008,0.43264,25.11260,13.53185,0.49320,6.453955e-03,6.030211e-03,9.802000e-05,1.15450,0.02290,0.47900,2,5.43206
23.2500,25.17829,13.58301,0.48725,25.54037,12.70414,0.43233,25.16347,13.55837,0.49238,6.462779e-03,6.038612e-03,9.802000e-05,1.14750,-0.00615,0.47971,1,5.36869
23.3000,25.22865,13.60969,0.48725,25.59226,12.72808,0.42650,25.21374,13.58556,0.48668,6.471591e-03,6.046964e-03,9.802000e-05,1.14300,-0.11672,0.49000,2,5.31547
23.3500,25.27902,13.63638,0.48725,25.64425,12.75170,0.42059,25.26424,13.61222,0.48074,6.480405e-03,6.055300e-03,9.802000e-05,1.14200,-0.11808,0.47983,2,5.32629
23.4000,25.32939,13.66307,0.48725,25.69616,12.77492,0.41968,25.31374,13.64026,0.48124,6.489211e-03,6.063582e-03,9.802000e-05,1.13750,-0.01832,0.51585,1,5.18327
23.4500,25.37975,13.68975,0.48725,25.74660,12.79743,0.41583,25.36227,13.66662,0.47803,6.497919e-03,6.071510e-03,9.802000e-05,1.10450,-0.07699,0.49386,1,5.18354
23.5000,25.43012,13.71644,0.48725,25.79936,12.82072,0.41945,25.41287,13.69431,0.48260,6.506775e-03,6.079961e-03,9.802000e-05,1.15350,0.07253,0.50561,1,5.16204
23.5500,25.48049,13.74313,0.48725,25.85119,12.84384,0.41907,25.46314,13.72065,0.48221,6.515572e-03,6.088217e-03,9.802000e-05,1.13500,-0.00764,0.48221,2,5.11288
23.6000,25.53085,13.76982,0.48725,25.90225,12.86658,0.41539,25.51219,13.74748,0.47927,6.524319e-03,6.096291e-03,9.802000e-05,1.11800,-0.07363,0.49737,1,5.06690
23.6500,25.58122,13.79650,0.48725,25.95520,12.88994,0.42024,25.56326,13.77471,0.48456,6.533185e-03,6.104786e-03,9.802000e-05,1.15750,0.09706,0.49514,2,5.04636
23.7000,25.63159,13.82319,0.48725,26.00663,12.91292,0.41846,25.61331,13.80053,0.48245,6.541954e-03,6.112954e-03,9.802000e-05,1.12650,-0.03558,0.47434,2,4.98812
23.7500,25.68195,13.84988,0.48725,26.05981,12.93657,0.41484,25.66457,13.82812,0.47929,6.550837e-03,6.121522e-03,9.802000e-05,1.16400,-0.07252,0.49079,1,4.92788
23.8000,25.73232,13.87657,0.48725,26.11151,12.95934,0.41757,25.71444,13.85467,0.48243,6.559623e-03,6.129721e-03,9.802000e-05,1.13000,0.05463,0.49236,2,4.91871
23.8500,25.78268,13.90325,0.48725,26.16430,12.98276,0.41568,25.76563,13.88140,0.48049,6.568479e-03,6.138193e-03,9.802000e-05,1.15500,-0.03767,0.47914,1,4.88416
23.9000,25.83305,13.92994,0.48725,26.21592,13.00554,0.41014,25.81555,13.90770,0.47512,6.577258e-03,6.146378e-03,9.802000e-05,1.12850,-0.11090,0.47954,2,4.82311
23.9500,25.88342,13.95663,0.48725,26.26900,13.02862,0.40799,25.86710,13.93401,0.47284,6.586128e-03,6.154870e-03,9.802000e-05,1.15750,-0.04303,0.46956,2,4.80363
24.0000,25.93378,13.98331,0.48725,26.32120,13.05119,0.40744,25.91723,13.96088,0.47308,6.594941e-03,6.163145e-03,9.802000e-05,1.13750,-0.01088,0.49225,2,4.73403
24.0500,25.98415,14.01000,0.48725,26.37260,13.07337,0.40395,25.96721,13.98608,0.46933,6.603701e-03,6.171225e-03,9.802000e-05,1.11950,-0.06992,0.46329,1,4.69268
24.1000,26.03452,14.03669,0.48725,26.42519,13.09585,0.40223,26.01754,14.01325,0.46867,6.612535e-03,6.179566e-03,9.802000e-05,1.14400,-0.03442,0.49452,2,4.67495
24.1500,26.08488,14.06338,0.48725,26.47836,13.11847,0.40126,26.06890,14.03971,0.46799,6.621403e-03,6.188032e-03,9.802000e-05,1.15550,-0.01936,0.47514,1,4.65190
24.2000,26.13525,14.09006,0.48725,26.52873,13.13984,0.39743,26.11698,14.06585,0.46534,6.630097e-03,6.195836e-03,9.802000e-05,1.09450,-0.07666,0.49416,1,4.58967
24.2500,26.18562,14.11675,0.48725,26.58083,13.16171,0.39798,26.16676,14.09257,0.46700,6.638894e-03,6.204021e-03,9.802000e-05,1.13000,0.01108,0.49416,2,4.49208
24.3000,26.23598,14.14344,0.48725,26.63363,13.18391,0.39847,26.21788,14.11840,0.46753,6.647734e-03,6.212376e-03,9.802000e-05,1.14550,0.00984,0.46841,2,4.56645
24.3500,26.28635,14.17012,0.48725,26.68610,13.20600,0.39509,26.26800,14.14538,0.46521,6.656554e-03,6.220656e-03,9.802000e-05,1.13850,-0.06773,0.49145,1,4.51859
24.4000,26.33672,14.19681,0.48725,26.73829,13.22776,0.39718,26.31782,14.17214,0.46843,6.665354e-03,6.228853e-03,9.802000e-05,1.13100,0.04196,0.49588,1,4.47863
24.4500,26.38708,14.22350,0.48725,26.79053,13.24967,0.40218,26.36795,14.19852,0.47408,6.674157e-03,6.237074e-03,9.802000e-05,1.13300,0.09995,0.49013,1,4.37580
24.5000,26.43745,14.25019,0.48725,26.84335,13.27214,0.39934,26.41823,14.22624,0.47246,6.682998e-03,6.245464e-03,9.802000e-05,1.14800,-0.05677,0.50237,1,4.39728
24.5500,26.48782,14.27687,0.48725,26.89614,13.29442,0.39761,26.46898,14.25284,0.47116,6.691835e-03,6.253831e-03,9.802000e-05,1.14600,-0.03459,0.48162,2,4.37967
24.6000,26.53818,14.30356,0.48725,26.94918,13.31670,0.39503,26.51993,14.27956,0.46906,6.700686e-03,6.262245e-03,9.802000e-05,1.15050,-0.05164,0.48092,2,4.31750
24.6500,26.58855,14.33025,0.48725,27.00181,13.33864,0.39557,26.57042,14.30605,0.47019,6.709509e-03,6.270549e-03,9.802000e-05,1.14050,0.01087,0.48441,2,4.28570
24.7000,26.63892,14.35694,0.48725,27.05429,13.36056,0.39824,26.62099,14.33209,0.47307,6.718324e-03,6.278822e-03,9.802000e-05,1.13750,0.05341,0.47835,2,4.22187
24.7500,26.68928,14.38362,0.48725,27.10688,13.38268,0.39764,26.67142,14.35877,0.47302,6.727145e-03,6.287136e-03,9.802000e-05,1.14100,-0.01213,0.48659,2,4.21475
24.8000,26.73965,14.41031,0.48725,27.15955,13.40480,0.39341,26.72211,14.38510,0.46904,6.735971e-03,6.295466e-03,9.802000e-05,1.14250,-0.08460,0.47520,1,4.18419
24.8500,26.79002,14.43700,0.48725,27.21166,13.42643,0.39210,26.77208,14.41130,0.46829,6.744761e-03,6.303641e-03,9.802000e-05,1.12850,-0.02616,0.48203,1,4.17096
24.9000,26.84038,14.46368,0.48725,27.26424,13.44818,0.39450,26.82218,14.43829,0.47175,6.753578e-03,6.311917e-03,9.802000e-05,1.13800,0.04799,0.49754,2,4.06572
24.9500,26.89075,14.49037,0.48725,27.31645,13.46991,0.39474,26.87206,14.46495,0.47276,6.762372e-03,6.320122e-03,9.802000e-05,1.13100,0.00488,0.49167,1,4.12950
25.0000,26.94112,14.51706,0.48725,27.36914,13.49186,0.39420,26.92236,14.49193,0.47303,6.771195e-03,6.328441e-03,9.802000e-05,1.14150,-0.01080,0.49275,1,4.09808
25.0500,26.99148,14.54375,0.48725,27.42257,13.51409,0.39542,26.97370,14.51864,0.47452,6.780064e-03,6.336934e-03,9.802000e-05,1.15750,0.02441,0.48132,1,4.02744
25.1000,27.04185,14.57043,0.48725,27.47485,13.53591,0.38626,27.02354,14.54561,0.46623,6.788861e-03,6.345163e-03,9.802000e-05,1.13300,-0.18328,0.48751,1,4.01739
25.1500,27.09222,14.59712,0.48725,27.52774,13.55742,0.38279,27.07434,14.57166,0.46307,6.797691e-03,6.353481e-03,9.802000e-05,1.14200,-0.06939,0.47066,1,3.93677
25.2000,27.14258,14.62381,0.48725,27.58062,13.57871,0.38654,27.12526,14.59727,0.46694,6.806518e-03,6.361775e-03,9.802000e-05,1.14000,0.07494,0.46997,1,3.92497
25.2500,27.19295,14.65049,0.48725,27.63362,13.60028,0.38386,27.17580,14.62413,0.46515,6.815355e-03,6.370122e-03,9.802000e-05,1.14450,-0.05350,0.48676,1,3.91278
25.3000,27.24332,14.67718,0.48725,27.68659,13.62168,0.38388,27.22655,14.65034,0.46564,6.824187e-03,6.378445e-03,9.802000e-05,1.14250,0.00037,0.47727,1,3.85159
25.3500,27.29368,14.70387,0.48725,27.73898,13.64284,0.38351,27.27671,14.67634,0.46578,6.832984e-03,6.386633e-03,9.802000e-05,1.13000,-0.00742,0.47824,1,3.89084
25.4000,27.34405,14.73056,0.48725,27.79149,13.66402,0.38205,27.32665,14.70306,0.46535,6.841787e-03,6.394848e-03,9.802000e-05,1.13250,-0.02926,0.49074,1,3.90384
25.4500,27.39442,14.75724,0.48725,27.84373,13.68501,0.38109,27.37602,14.73015,0.46586,6.850573e-03,6.402992e-03,9.802000e-05,1.12600,-0.01923,0.50190,1,3.82329
25.5000,27.44478,14.78393,0.48725,27.89655,13.70618,0.38191,27.42631,14.75679,0.46756,6.859392e-03,6.411267e-03,9.802000e-05,1.13800,0.01658,0.48887,1,3.83512
25.5500,27.49515,14.81062,0.48725,27.94974,13.72754,0.38084,27.47675,14.78405,0.46763,6.868233e-03,6.419637e-03,9.802000e-05,1.14650,-0.02140,0.49575,1,3.68581
25.6000,27.54551,14.83731,0.48725,28.00328,13.74898,0.38032,27.52754,14.81139,0.46819,6.877093e-03,6.428082e-03,9.802000e-05,1.15350,-0.01058,0.49469,1,3.75223
25.6500,27.59588,14.86399,0.48725,28.05535,13.76980,0.38450,27.57706,14.83772,0.47320,6.885864e-03,6.436181e-03,9.802000e-05,1.12150,0.08376,0.49338,1,3.75120
25.7000,27.64625,14.89068,0.48725,28.10764,13.79095,0.38913,27.62702,14.86390,0.47822,6.894647e-03,6.444355e-03,9.802000e-05,1.12800,0.09259,0.48773,1,3.70273
25.7500,27.69661,14.91737,0.48725,28.16063,13.81268,0.38898,27.67746,14.89106,0.47871,6.903475e-03,6.452723e-03,9.802000e-05,1.14550,-0.00306,0.49451,1,3.70078
25.8000,27.74698,14.94405,0.48725,28.21346,13.83434,0.39304,27.72767,14.91828,0.48351,6.912293e-03,6.461054e-03,9.802000e-05,1.14200,0.08125,0.50166,1,3.67083
25.8500,27.79735,14.97074,0.48725,28.26593,13.85609,0.39172,27.77777,14.94507,0.48249,6.921088e-03,6.469325e-03,9.802000e-05,1.13600,-0.02653,0.48989,1,3.58878
25.9000,27.84771,14.99743,0.48725,28.31820,13.87768,0.39054,27.82800,14.97103,0.48109,6.929870e-03,6.477541e-03,9.802000e-05,1.13100,-0.02343,0.47566,1,3.67386
25.9500,27.89808,15.02412,0.48725,28.37095,13.89940,0.39039,27.87820,14.99815,0.48153,6.938683e-03,6.485863e-03,9.802000e-05,1.14100,-0.00306,0.49584,1,3.63545
26.0000,27.94845,15.05080,0.48725,28.42383,13.92116,0.39016,27.92862,15.02513,0.48169,6.947502e-03,6.494213e-03,9.802000e-05,1.14350,-0.00469,0.49156,2,3.69889
26.0500,27.99881,15.07749,0.48725,28.47767,13.94330,0.38930,27.97993,15.05267,0.48129,6.956383e-03,6.502789e-03,9.802000e-05,1.16450,-0.01720,0.49241,2,3.60856
26.1000,28.04918,15.10418,0.48725,28.53029,13.96489,0.38776,28.03022,15.07925,0.47995,6.965185e-03,6.511074e-03,9.802000e-05,1.13750,-0.03076,0.48486,1,3.60282
26.1500,28.09955,15.13086,0.48725,28.58281,13.98634,0.39284,28.08078,15.10497,0.48465,6.973981e-03,6.519325e-03,9.802000e-05,1.13450,0.10167,0.47532,1,3.53522
26.2000,28.14991,15.15755,0.48725,28.63542,14.00814,0.39464,28.13126,15.13131,0.48630,6.982784e-03,6.527629e-03,9.802000e-05,1.13900,0.03594,0.48261,2,3.56485
26.2500,28.20028,15.18424,0.48725,28.68825,14.03014,0.39305,28.18166,15.15844,0.48502,6.991602e-03,6.535994e-03,9.802000e-05,1.14450,-0.03172,0.49257,1,3.54508
26.3000,28.25065,15.21093,0.48725,28.74074,14.05190,0.39170,28.23217,15.18447,0.48330,7.000399e-03,6.544272e-03,9.802000e-05,1.13650,-0.02707,0.47424,1,3.55533
26.3500,28.30101,15.23761,0.48725,28.79358,14.07373,0.38783,28.28257,15.21148,0.47978,7.009217e-03,6.552623e-03,9.802000e-05,1.14350,-0.07745,0.48841,1,3.59902
26.4000,28.35138,15.26430,0.48725,28.84607,14.09517,0.38505,28.33251,15.23835,0.47756,7.018012e-03,6.560868e-03,9.802000e-05,1.13400,-0.05548,0.49130,2,3.45440
26.4500,28.40175,15.29099,0.48725,28.89832,14.11635,0.38616,28.38239,15.26462,0.47896,7.026790e-03,6.569041e-03,9.802000e-05,1.12750,0.02223,0.48606,1,3.57044
26.5000,28.45211,15.31768,0.48725,28.95158,14.13800,0.38585,28.43313,15.29167,0.47909,7.035632e-03,6.577458e-03,9.802000e-05,1.15000,-0.00638,0.48997,2,3.50078
26.5500,28.50248,15.34436,0.48725,29.00544,14.15988,0.38988,28.48462,15.31864,0.48327,7.044510e-03,6.586010e-03,9.802000e-05,1.16250,0.08067,0.48689,2,3.47125
26.6000,28.55285,15.37105,0.48725,29.05825,14.18158,0.39207,28.53530,15.34494,0.48527,7.053325e-03,6.594345e-03,9.802000e-05,1.14200,0.04385,0.48055,2,3.46941
26.6500,28.60321,15.39774,0.48725,29.11146,14.20358,0.39042,28.58578,15.37267,0.48433,7.062165e-03,6.602785e-03,9.802000e-05,1.15150,-0.03304,0.50165,2,3.52249
26.7000,28.65358,15.42442,0.48725,29.16523,14.22571,0.38999,28.63741,15.39941,0.48362,7.071041e-03,6.611347e-03,9.802000e-05,1.16300,-0.00866,0.47701,1,3.51602
26.7500,28.70395,15.45111,0.48725,29.21802,14.24741,0.38920,28.68798,15.42587,0.48278,7.079854e-03,6.619678e-03,9.802000e-05,1.14150,-0.01565,0.48121,2,3.50129
26.8000,28.75431,15.47780,0.48725,29.27004,14.26875,0.38559,28.73736,15.45279,0.47982,7.088618e-03,6.627824e-03,9.802000e-05,1.12450,-0.07225,0.49588,2,3.48958
26.8500,28.80468,15.50449,0.48725,29.32293,14.29021,0.38555,28.78777,15.47957,0.48013,7.097435e-03,6.636150e-03,9.802000e-05,1.14150,-0.00079,0.48868,2,3.50390
26.9000,28.85505,15.53117,0.48725,29.37539,14.31151,0.38544,28.83776,15.50616,0.48037,7.106226e-03,6.644380e-03,9.802000e-05,1.13250,-0.00224,0.48909,2,3.49765
26.9500,28.90541,15.55786,0.48725,29.42689,14.33240,0.38333,28.88693,15.53207,0.47845,7.114955e-03,6.652383e-03,9.802000e-05,1.11150,-0.04213,0.48288,2,3.50885
27.0000,28.95578,15.58455,0.48725,29.47973,14.35371,0.38087,28.93735,15.55861,0.47623,7.123767e-03,6.660686e-03,9.802000e-05,1.13950,-0.04933,0.48241,2,3.51185
27.0500,29.00615,15.61123,0.48725,29.53181,14.37456,0.38088,28.98710,15.58453,0.47641,7.132531e-03,6.668797e-03,9.802000e-05,1.12200,0.00026,0.48043,3,3.49523
27.1000,29.05651,15.63792,0.48725,29.58433,14.39560,0.38538,29.03719,15.61082,0.48119,7.141322e-03,6.677011e-03,9.802000e-05,1.13150,0.09000,0.48799,2,3.53212
27.1500,29.10688,15.66461,0.48725,29.63671,14.41684,0.38678,29.08710,15.63737,0.48290,7.150106e-03,6.685219e-03,9.802000e-05,1.13050,0.02799,0.49056,2,3.52578
27.2000,29.15725,15.69130,0.48725,29.68943,14.43832,0.38308,29.13756,15.66373,0.47914,7.158911e-03,6.693515e-03,9.802000e-05,1.13850,-0.07395,0.47760,2,3.49646
27.2500,29.20761,15.71798,0.48725,29.74174,14.45940,0.38870,29.18746,15.69000,0.48497,7.167689e-03,6.701694e-03,9.802000e-05,1.12800,0.11227,0.49036,1,3.54695
27.3000,29.25798,15.74467,0.48725,29.79398,14.48079,0.38502,29.23726,15.71660,0.48153,7.176464e-03,6.709890e-03,9.802000e-05,1.12900,-0.07351,0.48716,2,3.48822
27.3500,29.30835,15.77136,0.48725,29.84630,14.50199,0.38208,29.28707,15.74316,0.47893,7.185242e-03,6.718082e-03,9.802000e-05,1.12900,-0.05871,0.48721,2,3.53840
27.4000,29.35871,15.79805,0.48725,29.89808,14.52280,0.37972,29.33624,15.76956,0.47713,7.193986e-03,6.726131e-03,9.802000e-05,1.11600,-0.04720,0.49078,2,3.51085
27.4500,29.40908,15.82473,0.48725,29.95164,14.54418,0.38046,29.38703,15.79690,0.47855,7.202840e-03,6.734582e-03,9.802000e-05,1.15350,0.01478,0.49531,2,3.55577
27.5000,29.45944,15.85142,0.48725,30.00563,14.56577,0.38488,29.43859,15.82379,0.48306,7.211720e-03,6.743137e-03,9.802000e-05,1.16300,0.08828,0.48541,2,3.58579
27.5500,29.50981,15.87811,0.48725,30.05844,14.58716,0.38648,29.48903,15.85028,0.48467,7.220528e-03,6.751444e-03,9.802000e-05,1.13950,0.03197,0.48508,2,3.57541
27.6000,29.56018,15.90479,0.48725,30.11043,14.60832,0.38875,29.53856,15.87668,0.48715,7.229284e-03,6.759569e-03,9.802000e-05,1.12250,0.04540,0.49224,2,3.57302
27.6500,29.61054,15.93148,0.48725,30.16206,14.62947,0.38708,29.58778,15.90297,0.48563,7.238018e-03,6.767628e-03,9.802000e-05,1.11600,-0.03325,0.48897,2,3.63746
27.7000,29.66091,15.95817,0.48725,30.21424,14.65074,0.38436,29.63728,15.92993,0.48343,7.246787e-03,6.775802e-03,9.802000e-05,1.12700,-0.05447,0.49636,2,3.60932
27.7500,29.71128,15.98486,0.48725,30.26759,14.67232,0.38731,29.68852,15.95611,0.48593,7.255628e-03,6.784231e-03,9.802000e-05,1.15100,0.05906,0.47476,2,3.66229
27.8000,29.76164,16.01154,0.48725,30.31968,14.69356,0.38799,29.73840,15.98211,0.48639,7.264390e-03,6.792385e-03,9.802000e-05,1.12500,0.01362,0.48099,2,3.65118
27.8500,29.81201,16.03823,0.48725,30.37239,14.71511,0.39071,29.78869,16.00884,0.48919,7.273193e-03,6.800688e-03,9.802000e-05,1.13900,0.05433,0.49134,2,3.65999
27.9000,29.86238,16.06492,0.48725,30.42461,14.73662,0.39460,29.83863,16.03522,0.49296,7.281965e-03,6.808893e-03,9.802000e-05,1.12950,0.07788,0.48983,2,3.66583
27.9500,29.91274,16.09160,0.48725,30.47726,14.75854,0.39776,29.88917,16.06162,0.49564,7.290765e-03,6.817219e-03,9.802000e-05,1.14050,0.06310,0.48407,2,3.66329
28.0000,29.96311,16.11829,0.48725,30.52981,14.78062,0.39987,29.93972,16.08794,0.49711,7.299561e-03,6.825542e-03,9.802000e-05,1.14000,0.04215,0.48141,3,3.73124
28.0500,30.01348,16.14498,0.48725,30.58302,14.80311,0.39776,29.99036,16.11576,0.49521,7.308402e-03,6.834031e-03,9.802000e-05,1.15550,-0.04222,0.50046,2,3.77245
28.1000,30.06384,16.17167,0.48725,30.63569,14.82524,0.39208,30.04067,16.14283,0.48947,7.317207e-03,6.842380e-03,9.802000e-05,1.14250,-0.11348,0.48793,2,3.77026
28.1500,30.11421,16.19835,0.48725,30.68834,14.84701,0.39028,30.09093,16.16965,0.48771,7.326009e-03,6.850692e-03,9.802000e-05,1.13950,-0.03597,0.48844,2,3.76544
28.2000,30.16458,16.22504,0.48725,30.74089,14.86863,0.38744,30.14145,16.19568,0.48438,7.334804e-03,6.858970e-03,9.802000e-05,1.13650,-0.05680,0.47238,2,3.84473
28.2500,30.21494,16.25173,0.48725,30.79401,14.89031,0.38826,30.19241,16.22204,0.48490,7.343636e-03,6.867362e-03,9.802000e-05,1.14750,0.01640,0.47777,2,3.79294
28.3000,30.26531,16.27842,0.48725,30.84629,14.91169,0.38932,30.24202,16.24905,0.48652,7.352413e-03,6.875562e-03,9.802000e-05,1.12950,0.02118,0.50015,2,3.73540
28.3500,30.31568,16.30510,0.48725,30.89928,14.93343,0.39501,30.29282,16.27549,0.49193,7.361237e-03,6.883935e-03,9.802000e-05,1.14550,0.11372,0.48530,2,3.72563
28.4000,30.36604,16.33179,0.48725,30.95112,14.95504,0.39398,30.34237,16.30195,0.49085,7.369988e-03,6.892078e-03,9.802000e-05,1.12350,-0.02058,0.48941,2,3.59127
