t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
20.8000,23.24811,14.17280,0.51337,24.54980,10.83732,0.26670,23.19213,14.06847,0.50537,2.368502e-02,1.744107e-02,4.876562e-04,1.11950,-0.06308,0.49759,7,3.36352
20.8500,23.29776,14.20079,0.51337,24.60225,10.85166,0.26262,23.23848,14.09699,0.50356,2.373503e-02,1.747694e-02,4.876562e-04,1.08750,-0.08178,0.54810,9,3.58860
20.9000,23.34742,14.22878,0.51337,24.65642,10.86622,0.28000,23.28742,14.12443,0.52132,2.378552e-02,1.751420e-02,4.876562e-04,1.12200,0.34773,0.52870,10,3.63044
20.9500,23.39707,14.25678,0.51337,24.71752,10.88379,0.25963,23.33989,14.16088,0.50590,2.383756e-02,1.755796e-02,4.876562e-04,1.27150,-0.40751,0.60241,8,3.61690
21.0000,23.44672,14.28477,0.51337,24.77592,10.89930,0.25675,23.39480,14.18646,0.49921,2.388910e-02,1.759886e-02,4.876562e-04,1.20850,-0.05749,0.42479,8,3.61277
21.0500,23.49637,14.31276,0.51337,24.82873,10.91317,0.26044,23.44204,14.21385,0.50419,2.393931e-02,1.763479e-02,4.876562e-04,1.09200,0.07368,0.52946,4,3.49129
21.1000,23.54603,14.34076,0.51337,24.88364,10.92780,0.25680,23.49435,14.23669,0.49580,2.398997e-02,1.767267e-02,4.876562e-04,1.13650,-0.07273,0.40308,3,3.78421
21.1500,23.59568,14.36875,0.51337,24.93914,10.94237,0.24637,23.54490,14.26384,0.48521,2.404094e-02,1.771082e-02,4.876562e-04,1.14750,-0.20866,0.48215,7,3.76532
21.2000,23.64533,14.39674,0.51337,24.99638,10.95677,0.23086,23.59560,14.29410,0.47252,2.409254e-02,1.775015e-02,4.876562e-04,1.18050,-0.31013,0.52743,6,3.95408
21.2500,23.69498,14.42474,0.51337,25.05571,10.97071,0.23435,23.64980,14.32197,0.47614,2.414483e-02,1.779087e-02,4.876562e-04,1.21900,0.06981,0.47870,6,3.84675
21.3000,23.74464,14.45273,0.51337,25.10787,10.98316,0.22842,23.69608,14.34906,0.47279,2.419529e-02,1.782546e-02,4.876562e-04,1.07250,-0.11858,0.52308,9,3.86940
21.3500,23.79429,14.48072,0.51337,25.16344,10.99608,0.22393,23.74537,14.37780,0.47112,2.424664e-02,1.786287e-02,4.876562e-04,1.14100,-0.08977,0.52619,8,3.86023
21.4000,23.84394,14.50872,0.51337,25.22370,11.00981,0.21962,23.80057,14.40560,0.46656,2.429915e-02,1.790431e-02,4.876562e-04,1.23600,-0.08625,0.46172,6,3.96906
21.4500,23.89359,14.53671,0.51337,25.27884,11.02212,0.22269,23.85132,14.43048,0.46909,2.435049e-02,1.794114e-02,4.876562e-04,1.13000,0.06150,0.45844,3,4.07360
21.5000,23.94325,14.56470,0.51337,25.33185,11.03412,0.23844,23.89687,14.46047,0.49037,2.440128e-02,1.797619e-02,4.876562e-04,1.08700,0.31497,0.59825,5,4.01143
21.5500,23.99290,14.59270,0.51337,25.38864,11.04792,0.25698,23.94965,14.48575,0.50662,2.445262e-02,1.801517e-02,4.876562e-04,1.16900,0.37078,0.46205,11,4.25486
21.6000,24.04255,14.62069,0.51337,25.43940,11.06126,0.24458,23.99405,14.51395,0.49702,2.450213e-02,1.804949e-02,4.876562e-04,1.04950,-0.24802,0.55168,9,3.79027
21.6500,24.09220,14.64868,0.51337,25.49290,11.07462,0.23911,24.04081,14.54342,0.49481,2.455252e-02,1.808583e-02,4.876562e-04,1.10300,-0.10944,0.55840,7,4.12853
21.7000,24.14186,14.67668,0.51337,25.55042,11.08864,0.24780,24.09320,14.57098,0.50294,2.460395e-02,1.812551e-02,4.876562e-04,1.18400,0.17385,0.49190,7,4.20953
21.7500,24.19151,14.70467,0.51337,25.60481,11.10240,0.24987,24.14134,14.59989,0.50692,2.465444e-02,1.816278e-02,4.876562e-04,1.12200,0.04139,0.54426,3,4.06691
21.8000,24.24116,14.73266,0.51337,25.65488,11.11518,0.25510,24.18750,14.62318,0.51030,2.470374e-02,1.819645e-02,4.876562e-04,1.03350,0.10451,0.47422,4,4.10763
21.8500,24.29081,14.76066,0.51337,25.70873,11.12922,0.24430,24.23536,14.65164,0.50082,2.475396e-02,1.823349e-02,4.876562e-04,1.11300,-0.21589,0.52653,5,4.52166
21.9000,24.34047,14.78865,0.51337,25.75940,11.14185,0.24166,24.27935,14.68007,0.50165,2.480354e-02,1.826748e-02,4.876562e-04,1.04450,-0.05277,0.56930,5,4.22595
21.9500,24.39012,14.81664,0.51337,25.81605,11.15581,0.23855,24.32971,14.70959,0.50006,2.485461e-02,1.830656e-02,4.876562e-04,1.16700,-0.06221,0.52963,6,4.39205
22.0000,24.43977,14.84464,0.51337,25.87360,11.16981,0.25394,24.38021,14.74070,0.51824,2.490594e-02,1.834634e-02,4.876562e-04,1.18450,0.30781,0.57271,4,4.46915
22.0500,24.48942,14.87263,0.51337,25.92829,11.18400,0.24711,24.42844,14.77025,0.51302,2.495619e-02,1.838426e-02,4.876562e-04,1.13000,-0.13662,0.54450,7,4.42042
22.1000,24.53908,14.90062,0.51337,25.98860,11.19922,0.22238,24.48308,14.79996,0.48745,2.500801e-02,1.842678e-02,4.876562e-04,1.24400,-0.49473,0.47105,5,4.29917
22.1500,24.58873,14.92862,0.51337,26.04732,11.21249,0.20893,24.53443,14.83154,0.47746,2.505984e-02,1.846715e-02,4.876562e-04,1.20400,-0.26890,0.54498,8,4.32034
22.2000,24.63838,14.95661,0.51337,26.10716,11.22518,0.22718,24.58767,14.86166,0.49776,2.511208e-02,1.850818e-02,4.876562e-04,1.22350,0.36491,0.53781,7,4.59642
22.2500,24.68803,14.98460,0.51337,26.16379,11.23827,0.22117,24.63873,14.88943,0.49177,2.516320e-02,1.854704e-02,4.876562e-04,1.16250,-0.12006,0.49207,6,4.44458
22.3000,24.73769,15.01260,0.51337,26.21843,11.25056,0.25217,24.69097,14.91058,0.51737,2.521392e-02,1.858399e-02,4.876562e-04,1.12000,0.61992,0.41206,4,4.62788
22.3500,24.78734,15.04059,0.51337,26.27368,11.26479,0.24879,24.74025,14.93936,0.51456,2.526434e-02,1.862236e-02,4.876562e-04,1.14100,-0.06766,0.52574,11,4.76879
22.4000,24.83699,15.06858,0.51337,26.32778,11.27854,0.25535,24.78887,14.96679,0.52108,2.531451e-02,1.865965e-02,4.876562e-04,1.11650,0.13123,0.52026,5,4.76265
22.4500,24.88664,15.09658,0.51337,26.38395,11.29320,0.25841,24.83869,14.99664,0.52512,2.536511e-02,1.869893e-02,4.876562e-04,1.16100,0.06131,0.54413,6,4.76309
22.5000,24.93629,15.12457,0.51337,26.43444,11.30655,0.25765,24.88457,15.02156,0.52306,2.541409e-02,1.873348e-02,4.876562e-04,1.04450,-0.01527,0.49777,6,4.63834
22.5500,24.98595,15.15256,0.51337,26.48883,11.32088,0.25727,24.93391,15.04855,0.52154,2.546418e-02,1.877131e-02,4.876562e-04,1.12500,-0.00753,0.49929,5,4.85127
22.6000,25.03560,15.18056,0.51337,26.53919,11.33413,0.26794,24.97961,15.07350,0.53119,2.551322e-02,1.880566e-02,4.876562e-04,1.04150,0.21339,0.51122,6,4.68417
22.6500,25.08525,15.20855,0.51337,26.58840,11.34764,0.26191,25.02457,15.09760,0.52334,2.556173e-02,1.883941e-02,4.876562e-04,1.02050,-0.12062,0.48781,7,4.92805
22.7000,25.13490,15.23654,0.51337,26.64000,11.36147,0.26914,25.07114,15.12376,0.53000,2.561107e-02,1.887492e-02,4.876562e-04,1.06850,0.14446,0.51912,7,4.83285
22.7500,25.18456,15.26454,0.51337,26.69399,11.37636,0.27531,25.11992,15.15124,0.53531,2.566092e-02,1.891267e-02,4.876562e-04,1.12000,0.12351,0.51849,8,5.04239
22.8000,25.23421,15.29253,0.51337,26.74752,11.39148,0.28128,25.16994,15.17571,0.53720,2.571055e-02,1.895024e-02,4.876562e-04,1.11250,0.11929,0.45767,5,4.98282
22.8500,25.28386,15.32052,0.51337,26.80751,11.40882,0.28108,25.22356,15.20773,0.53707,2.576196e-02,1.899336e-02,4.876562e-04,1.24900,-0.00381,0.53815,6,5.04127
22.9000,25.33351,15.34852,0.51337,26.86487,11.42538,0.28871,25.27645,15.23543,0.54175,2.581265e-02,1.903427e-02,4.876562e-04,1.19400,0.15257,0.48438,7,5.14781
22.9500,25.38317,15.37651,0.51337,26.92356,11.44281,0.26936,25.32932,15.26627,0.52164,2.586367e-02,1.907651e-02,4.876562e-04,1.22450,-0.38711,0.50686,5,4.93534
23.0000,25.43282,15.40450,0.51337,26.97689,11.45754,0.28208,25.37772,15.29307,0.53357,2.591357e-02,1.911354e-02,4.876562e-04,1.10650,0.25454,0.51792,7,5.21042
23.0500,25.48247,15.43250,0.51337,27.03870,11.47545,0.28466,25.43428,15.32376,0.53404,2.596563e-02,1.915818e-02,4.876562e-04,1.28700,0.05151,0.49311,5,5.30458
23.1000,25.53212,15.46049,0.51337,27.09228,11.49112,0.29520,25.48457,15.34821,0.54049,2.601537e-02,1.919590e-02,4.876562e-04,1.11650,0.21076,0.46076,5,5.19019
23.1500,25.58178,15.48848,0.51337,27.14602,11.50747,0.29007,25.53289,15.37685,0.53509,2.606506e-02,1.923404e-02,4.876562e-04,1.12350,-0.10257,0.52970,4,5.16972
23.2000,25.63143,15.51648,0.51337,27.20349,11.52462,0.29459,25.58630,15.40424,0.53632,2.611591e-02,1.927515e-02,4.876562e-04,1.19950,0.09049,0.47211,7,5.15435
23.2500,25.68108,15.54447,0.51337,27.25947,11.54161,0.29256,25.63817,15.43136,0.53143,2.616635e-02,1.931510e-02,4.876562e-04,1.17000,-0.04075,0.47569,10,5.05667
23.3000,25.73073,15.57246,0.51337,27.31469,11.55824,0.26968,25.68739,15.46146,0.50945,2.621666e-02,1.935427e-02,4.876562e-04,1.15350,-0.45760,0.52714,6,5.15393
23.3500,25.78039,15.60046,0.51337,27.37002,11.57353,0.24676,25.73777,15.48897,0.48603,2.626738e-02,1.939274e-02,4.876562e-04,1.14800,-0.45839,0.47628,8,5.00342
23.4000,25.83004,15.62845,0.51337,27.42478,11.58733,0.24318,25.78303,15.52359,0.49093,2.631833e-02,1.942994e-02,4.876562e-04,1.12950,-0.07162,0.65638,5,5.05359
23.4500,25.87969,15.65645,0.51337,27.47314,11.59933,0.22753,25.82507,15.55043,0.47875,2.636750e-02,1.946169e-02,4.876562e-04,0.99650,-0.31296,0.54640,5,5.16717
23.5000,25.92934,15.68444,0.51337,27.53128,11.61279,0.24226,25.87506,15.58319,0.49893,2.641938e-02,1.950141e-02,4.876562e-04,1.19350,0.29463,0.60515,6,5.12812
23.5500,25.97900,15.71243,0.51337,27.58572,11.62624,0.24045,25.92453,15.60960,0.49669,2.646997e-02,1.953855e-02,4.876562e-04,1.12150,-0.03621,0.48818,8,4.80678
23.6000,26.02865,15.74043,0.51337,27.63673,11.63875,0.22434,25.96850,15.63855,0.48464,2.651971e-02,1.957269e-02,4.876562e-04,1.05050,-0.32216,0.56397,6,4.90129
23.6500,26.07830,15.76842,0.51337,27.69574,11.65221,0.24341,26.02076,15.66907,0.50610,2.657169e-02,1.961324e-02,4.876562e-04,1.21050,0.38129,0.55284,4,5.06440
23.7000,26.12795,15.79641,0.51337,27.74841,11.66529,0.23571,26.06954,15.69305,0.49599,2.662166e-02,1.964904e-02,4.876562e-04,1.08550,-0.15391,0.44882,8,4.83749
23.7500,26.17761,15.82441,0.51337,27.80855,11.67974,0.22098,26.12262,15.72484,0.48369,2.667377e-02,1.969093e-02,4.876562e-04,1.23700,-0.29458,0.53105,5,4.92025
23.8000,26.22726,15.85240,0.51337,27.86214,11.69178,0.23114,26.17005,15.75251,0.49604,2.672438e-02,1.972678e-02,4.876562e-04,1.09850,0.20313,0.53892,6,4.72166
23.8500,26.27691,15.88039,0.51337,27.92050,11.70551,0.22352,26.22319,15.78031,0.48767,2.677601e-02,1.976710e-02,4.876562e-04,1.19900,-0.15235,0.47283,9,4.91255
23.9000,26.32656,15.90839,0.51337,27.97389,11.71765,0.20170,26.27132,15.80639,0.46628,2.682650e-02,1.980289e-02,4.876562e-04,1.09500,-0.43648,0.47484,5,4.96586
23.9500,26.37622,15.93638,0.51337,28.03316,11.72977,0.19324,26.32623,15.83202,0.45622,2.687879e-02,1.984310e-02,4.876562e-04,1.21000,-0.16913,0.42494,5,4.77527
24.0000,26.42587,15.96437,0.51337,28.08859,11.74061,0.19052,26.37470,15.86094,0.45764,2.693031e-02,1.987968e-02,4.876562e-04,1.12950,-0.05440,0.53839,5,4.84798
24.0500,26.47552,15.99237,0.51337,28.14058,11.75064,0.17714,26.42352,15.88193,0.44179,2.698099e-02,1.991328e-02,4.876562e-04,1.05900,-0.26762,0.39356,9,4.70587
24.1000,26.52517,16.02036,0.51337,28.19750,11.76083,0.17044,26.47283,15.91211,0.44067,2.703308e-02,1.995073e-02,4.876562e-04,1.15650,-0.13408,0.54972,3,4.72074
24.1500,26.57483,16.04835,0.51337,28.25673,11.77102,0.16710,26.52679,15.93849,0.43809,2.708568e-02,1.999013e-02,4.876562e-04,1.20200,-0.06682,0.45283,5,4.68929
24.2000,26.62448,16.07635,0.51337,28.30396,11.77899,0.15263,26.56700,15.96471,0.42968,2.713567e-02,2.001894e-02,4.876562e-04,0.95800,-0.28931,0.54792,8,4.72069
24.2500,26.67413,16.10434,0.51337,28.35834,11.78735,0.15470,26.61408,15.99315,0.43742,2.718736e-02,2.005372e-02,4.876562e-04,1.10050,0.04138,0.54792,5,4.63815
24.3000,26.72378,16.13233,0.51337,28.41573,11.79630,0.15636,26.66719,16.01680,0.43811,2.723958e-02,2.009130e-02,4.876562e-04,1.16150,0.03319,0.41918,6,4.73175
24.3500,26.77344,16.16033,0.51337,28.47178,11.80514,0.14233,26.71581,16.04614,0.42946,2.729151e-02,2.012775e-02,4.876562e-04,1.13500,-0.28063,0.53438,5,4.50479
24.4000,26.82309,16.18832,0.51337,28.52643,11.81297,0.15162,26.76306,16.07473,0.44449,2.734326e-02,2.016269e-02,4.876562e-04,1.10400,0.18581,0.55653,6,4.62040
24.4500,26.87274,16.21631,0.51337,28.58141,11.82137,0.17090,26.81169,16.10171,0.46690,2.739484e-02,2.019830e-02,4.876562e-04,1.11250,0.38574,0.52780,6,4.44818
24.5000,26.92239,16.24431,0.51337,28.63923,11.83135,0.16021,26.86079,16.13446,0.46268,2.744666e-02,2.023700e-02,4.876562e-04,1.17350,-0.21385,0.58897,6,4.65240
24.5500,26.97205,16.27230,0.51337,28.69669,11.84063,0.15216,26.91211,16.16190,0.45612,2.749845e-02,2.027521e-02,4.876562e-04,1.16400,-0.16097,0.48524,6,4.73089
24.6000,27.02170,16.30029,0.51337,28.75510,11.84959,0.14015,26.96424,16.18974,0.44595,2.755057e-02,2.031407e-02,4.876562e-04,1.18200,-0.24020,0.48171,5,4.21871
24.6500,27.07135,16.32829,0.51337,28.81162,11.85757,0.14287,27.01448,16.21678,0.45113,2.760243e-02,2.035100e-02,4.876562e-04,1.14150,0.05436,0.49919,11,4.35980
24.7000,27.12100,16.35628,0.51337,28.86749,11.86560,0.15352,27.06511,16.24173,0.46213,2.765406e-02,2.038748e-02,4.876562e-04,1.12900,0.21304,0.46885,6,4.58789
24.7500,27.17066,16.38427,0.51337,28.92412,11.87437,0.15069,27.11514,16.26972,0.46177,2.770566e-02,2.042493e-02,4.876562e-04,1.14600,-0.05667,0.51008,8,4.58241
24.8000,27.22031,16.41227,0.51337,28.98094,11.88299,0.13354,27.16639,16.29574,0.44503,2.775731e-02,2.046252e-02,4.876562e-04,1.14950,-0.34302,0.45313,7,4.56870
24.8500,27.26996,16.44026,0.51337,29.03518,11.89028,0.12760,27.21460,16.32162,0.44144,2.780869e-02,2.049739e-02,4.876562e-04,1.09450,-0.11881,0.48727,7,4.62275
24.9000,27.31961,16.46825,0.51337,29.09132,11.89748,0.13640,27.26297,16.35131,0.45583,2.786054e-02,2.053381e-02,4.876562e-04,1.13200,0.17597,0.56481,7,4.45164
24.9500,27.36927,16.49625,0.51337,29.14601,11.90499,0.13682,27.31060,16.37942,0.46011,2.791180e-02,2.056931e-02,4.876562e-04,1.10400,0.00839,0.53546,6,4.58565
25.0000,27.41892,16.52424,0.51337,29.20270,11.91279,0.13432,27.35984,16.40883,0.46167,2.796343e-02,2.060665e-02,4.876562e-04,1.14450,-0.04999,0.54088,1,4.32919
25.0500,27.46857,16.55223,0.51337,29.26265,11.92089,0.14032,27.41361,16.43655,0.46846,2.801573e-02,2.064686e-02,4.876562e-04,1.21000,0.12007,0.48370,5,4.38186
25.1000,27.51822,16.58023,0.51337,29.31763,11.92866,0.10360,27.46113,16.46562,0.43578,2.806681e-02,2.068292e-02,4.876562e-04,1.11050,-0.73441,0.51465,9,4.57072
25.1500,27.56788,16.60822,0.51337,29.37465,11.93459,0.08895,27.51287,16.49027,0.42159,2.811891e-02,2.071987e-02,4.876562e-04,1.14650,-0.29293,0.43041,5,4.38940
25.2000,27.61753,16.63621,0.51337,29.43143,11.93965,0.10409,27.56512,16.51312,0.43624,2.817118e-02,2.075626e-02,4.876562e-04,1.14000,0.30270,0.42695,8,4.34197
25.2500,27.66718,16.66421,0.51337,29.48904,11.94567,0.09271,27.61554,16.54176,0.42907,2.822339e-02,2.079376e-02,4.876562e-04,1.15850,-0.22749,0.51094,6,4.45502
25.3000,27.71683,16.69220,0.51337,29.54629,11.95099,0.09311,27.66700,16.56733,0.43112,2.827564e-02,2.083075e-02,4.876562e-04,1.15000,0.00784,0.46347,7,4.46349
25.3500,27.76649,16.72019,0.51337,29.60108,11.95611,0.09115,27.71605,16.59222,0.43107,2.832736e-02,2.086560e-02,4.876562e-04,1.10050,-0.03912,0.46831,5,4.55590
25.4000,27.81614,16.74819,0.51337,29.65635,11.96116,0.08633,27.76397,16.62048,0.43136,2.837918e-02,2.090087e-02,4.876562e-04,1.11000,-0.09631,0.53085,5,4.30838
25.4500,27.86579,16.77618,0.51337,29.71035,11.96584,0.08233,27.80942,16.65083,0.43511,2.843073e-02,2.093499e-02,4.876562e-04,1.08400,-0.08014,0.58660,6,4.43684
25.5000,27.91544,16.80417,0.51337,29.76673,11.97049,0.08617,27.85876,16.67867,0.44298,2.848268e-02,2.097128e-02,4.876562e-04,1.13150,0.07691,0.52145,11,4.44555
25.5500,27.96510,16.83217,0.51337,29.82486,11.97551,0.08152,27.90868,16.70937,0.44406,2.853485e-02,2.100929e-02,4.876562e-04,1.16700,-0.09302,0.55589,5,4.42319
25.6000,28.01475,16.86016,0.51337,29.88434,11.98037,0.07968,27.95999,16.74027,0.44750,2.858727e-02,2.104848e-02,4.876562e-04,1.19350,-0.03692,0.55056,5,4.31884
25.6500,28.06440,16.88815,0.51337,29.93749,11.98461,0.09702,28.00619,16.76718,0.46870,2.863833e-02,2.108218e-02,4.876562e-04,1.06650,0.34679,0.54402,2,4.39177
25.7000,28.11405,16.91615,0.51337,29.99191,11.98991,0.11586,28.05430,16.79325,0.48893,2.868920e-02,2.111751e-02,4.876562e-04,1.09350,0.37697,0.51577,6,4.32272
25.7500,28.16371,16.94414,0.51337,30.04970,11.99663,0.11470,28.10419,16.82356,0.49078,2.874040e-02,2.115627e-02,4.876562e-04,1.16350,-0.02328,0.54966,6,4.42736
25.8000,28.21336,16.97213,0.51337,30.10672,12.00320,0.13121,28.15294,16.85439,0.51110,2.879138e-02,2.119440e-02,4.876562e-04,1.14800,0.33023,0.58542,4,4.51678
25.8500,28.26301,17.00013,0.51337,30.16244,12.01056,0.12638,28.20147,16.88286,0.50726,2.884162e-02,2.123194e-02,4.876562e-04,1.12400,-0.09663,0.52656,6,4.44275
25.9000,28.31266,17.02812,0.51337,30.21722,12.01752,0.12102,28.25086,16.90745,0.49964,2.889174e-02,2.126858e-02,4.876562e-04,1.10450,-0.10716,0.45543,6,4.54330
25.9500,28.36232,17.05611,0.51337,30.27400,12.02442,0.12106,28.29970,16.93758,0.50244,2.894249e-02,2.130671e-02,4.876562e-04,1.14400,0.00072,0.55631,2,4.66262
26.0000,28.41197,17.08411,0.51337,30.33133,12.03140,0.11999,28.34950,16.96701,0.50300,2.899332e-02,2.134537e-02,4.876562e-04,1.15500,-0.02146,0.53490,5,4.32864
26.0500,28.46162,17.11210,0.51337,30.39274,12.03880,0.11678,28.40273,16.99872,0.50172,2.904512e-02,2.138752e-02,4.876562e-04,1.23700,-0.06402,0.53916,5,4.47664
26.1000,28.51127,17.14010,0.51337,30.44885,12.04538,0.11119,28.45213,17.02615,0.49638,2.909568e-02,2.142511e-02,4.876562e-04,1.13000,-0.11182,0.50141,3,4.30028
26.1500,28.56093,17.16809,0.51337,30.50443,12.05159,0.13141,28.50286,17.04976,0.51353,2.914624e-02,2.146210e-02,4.876562e-04,1.11850,0.40433,0.45374,6,4.61215
26.2000,28.61058,17.19608,0.51337,30.56072,12.05903,0.13850,28.55306,17.07618,0.51913,2.919661e-02,2.150018e-02,4.876562e-04,1.13550,0.14172,0.49017,6,4.66333
26.2500,28.66023,17.22408,0.51337,30.61806,12.06702,0.13166,28.60264,17.10624,0.51365,2.924713e-02,2.153931e-02,4.876562e-04,1.15800,-0.13662,0.53995,3,4.57057
26.3000,28.70988,17.25207,0.51337,30.67385,12.07441,0.12590,28.65314,17.13103,0.50498,2.929738e-02,2.157696e-02,4.876562e-04,1.12550,-0.11533,0.44833,3,4.69685
26.3500,28.75954,17.28006,0.51337,30.73114,12.08166,0.10984,28.70293,17.16042,0.49039,2.934820e-02,2.161567e-02,4.876562e-04,1.15500,-0.32123,0.51917,5,4.66676
26.4000,28.80919,17.30806,0.51337,30.78658,12.08778,0.09787,28.75075,17.18934,0.48112,2.939887e-02,2.165240e-02,4.876562e-04,1.11550,-0.23939,0.53362,7,4.36081
26.4500,28.85884,17.33605,0.51337,30.84087,12.09311,0.10192,28.79855,17.21565,0.48626,2.944946e-02,2.168788e-02,4.876562e-04,1.09100,0.08115,0.50743,3,4.59051
26.5000,28.90849,17.36404,0.51337,30.89959,12.09911,0.09943,28.84966,17.24531,0.48587,2.950098e-02,2.172728e-02,4.876562e-04,1.18050,-0.04990,0.52698,5,4.57375
26.5500,28.95815,17.39204,0.51337,30.96071,12.10521,0.11500,28.90372,17.27448,0.50193,2.955308e-02,2.176872e-02,4.876562e-04,1.22850,0.31137,0.51156,6,4.59333
26.6000,29.00780,17.42003,0.51337,31.01771,12.11179,0.12426,28.95480,17.30057,0.50967,2.960389e-02,2.180706e-02,4.876562e-04,1.14750,0.18524,0.47987,8,4.42252
26.6500,29.05745,17.44802,0.51337,31.07650,12.11914,0.11790,29.00445,17.33343,0.50731,2.965498e-02,2.184713e-02,4.876562e-04,1.18500,-0.12719,0.58536,4,4.59700
26.7000,29.10710,17.47602,0.51337,31.13775,12.12639,0.11524,29.05944,17.36134,0.50257,2.970674e-02,2.188921e-02,4.876562e-04,1.23350,-0.05329,0.46216,6,4.50010
26.7500,29.15676,17.50401,0.51337,31.19459,12.13297,0.11152,29.10999,17.38815,0.49810,2.975751e-02,2.192744e-02,4.876562e-04,1.14450,-0.07423,0.48319,6,4.55859
26.8000,29.20641,17.53200,0.51337,31.24821,12.13897,0.09636,29.15551,17.41747,0.48653,2.980758e-02,2.196279e-02,4.876562e-04,1.07900,-0.30325,0.55654,7,4.55629
26.8500,29.25606,17.56000,0.51337,31.30522,12.14448,0.09656,29.20528,17.44588,0.48837,2.985870e-02,2.200072e-02,4.876562e-04,1.14550,0.00405,0.52050,3,4.70559
26.9000,29.30571,17.58799,0.51337,31.36046,12.14984,0.09610,29.25341,17.47358,0.48960,2.990937e-02,2.203718e-02,4.876562e-04,1.11000,-0.00919,0.52255,3,4.78707
26.9500,29.35537,17.61598,0.51337,31.41145,12.15475,0.08717,29.29834,17.49819,0.48120,2.995898e-02,2.207003e-02,4.876562e-04,1.02450,-0.17867,0.49152,4,4.59828
27.0000,29.40502,17.64398,0.51337,31.46811,12.15970,0.07664,29.34829,17.52540,0.47157,3.001011e-02,2.210749e-02,4.876562e-04,1.13750,-0.21067,0.48915,3,4.93731
27.0500,29.45467,17.67197,0.51337,31.52137,12.16379,0.07740,29.39571,17.55000,0.47267,3.006065e-02,2.214181e-02,4.876562e-04,1.06850,0.01528,0.47929,6,4.65822
27.1000,29.50432,17.69996,0.51337,31.57651,12.16807,0.09620,29.44431,17.57640,0.49272,3.011160e-02,2.217775e-02,4.876562e-04,1.10600,0.37599,0.51705,3,4.55676
27.1500,29.55398,17.72796,0.51337,31.63135,12.17336,0.10110,29.49204,17.60400,0.49919,3.016206e-02,2.221395e-02,4.876562e-04,1.10200,0.09795,0.52993,5,4.67439
27.2000,29.60363,17.75595,0.51337,31.68776,12.17908,0.08571,29.54229,17.63025,0.48289,3.021276e-02,2.225163e-02,4.876562e-04,1.13400,-0.30774,0.46512,3,4.62297
27.2500,29.65328,17.78394,0.51337,31.74211,12.18375,0.10858,29.59003,17.65668,0.50689,3.026332e-02,2.228715e-02,4.876562e-04,1.09100,0.45733,0.52893,3,4.84024
27.3000,29.70293,17.81194,0.51337,31.79664,12.18970,0.09500,29.63749,17.68424,0.49427,3.031339e-02,2.232346e-02,4.876562e-04,1.09700,-0.27157,0.51290,6,4.76483
27.3500,29.75259,17.83993,0.51337,31.85129,12.19491,0.08332,29.68505,17.71173,0.48408,3.036377e-02,2.235952e-02,4.876562e-04,1.09800,-0.23357,0.51316,5,4.75507
27.4000,29.80224,17.86792,0.51337,31.90329,12.19925,0.07382,29.72982,17.73867,0.47733,3.041375e-02,2.239307e-02,4.876562e-04,1.04350,-0.19001,0.53103,4,4.89187
27.4500,29.85189,17.89592,0.51337,31.96277,12.20365,0.07642,29.78096,17.76957,0.48352,3.046559e-02,2.243275e-02,4.876562e-04,1.19300,0.05192,0.55366,6,4.89884
27.5000,29.90154,17.92391,0.51337,32.02420,12.20835,0.09449,29.83543,17.79833,0.50172,3.051778e-02,2.247422e-02,4.876562e-04,1.23200,0.36139,0.50418,4,4.88608
27.5500,29.95120,17.95190,0.51337,32.08084,12.21372,0.10118,29.88547,17.82541,0.50812,3.056847e-02,2.251212e-02,4.876562e-04,1.13800,0.13385,0.50252,6,4.73910
27.6000,30.00085,17.97990,0.51337,32.13412,12.21913,0.10963,29.93170,17.85250,0.51763,3.061820e-02,2.254737e-02,4.876562e-04,1.07100,0.16899,0.53831,5,5.03172
27.6500,30.05050,18.00789,0.51337,32.18593,12.22483,0.10222,29.97671,17.87885,0.51080,3.066735e-02,2.258168e-02,4.876562e-04,1.04250,-0.14823,0.52198,4,4.96822
27.7000,30.10015,18.03588,0.51337,32.24005,12.23038,0.09140,30.02268,17.90822,0.50285,3.071722e-02,2.261770e-02,4.876562e-04,1.08800,-0.21635,0.55891,6,5.14390
27.7500,30.14981,18.06388,0.51337,32.29902,12.23579,0.10326,30.07618,17.93375,0.51161,3.076846e-02,2.265752e-02,4.876562e-04,1.18450,0.23730,0.45092,6,4.89662
27.8000,30.19946,18.09187,0.51337,32.35274,12.24135,0.10627,30.12409,17.95865,0.51303,3.081822e-02,2.269323e-02,4.876562e-04,1.08000,0.06012,0.48207,6,5.10711
27.8500,30.24911,18.11986,0.51337,32.40914,12.24737,0.11695,30.17326,17.98697,0.52420,3.086862e-02,2.273121e-02,4.876562e-04,1.13450,0.21364,0.53382,5,5.17170
27.9000,30.29876,18.14786,0.51337,32.46369,12.25378,0.13222,30.22114,18.01384,0.53882,3.091830e-02,2.276797e-02,4.876562e-04,1.09850,0.30538,0.52625,4,5.07680
